,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Água Branca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.8571428571428571,1.0,0.42857142857142855,1.7142857142857142,0.42857142857142855,0.7142857142857143,0.8571428571428571,0.2857142857142857,0.2857142857142857,0.0,0.5714285714285714,0.0
Aguiar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,1.2857142857142858,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,-0.14285714285714285
Juazeirinho,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,2.0,3.2857142857142856,1.1428571428571428,1.2857142857142858,2.4285714285714284,0.8571428571428571,2.2857142857142856,1.8571428571428572,2.5714285714285716,1.0,1.7142857142857142,1.2857142857142858,0.8571428571428571,2.0,3.4285714285714284,2.5714285714285716
Sumé,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.2857142857142858,3.7142857142857144,-1.5714285714285714,0.14285714285714285,2.142857142857143,3.2857142857142856,3.7142857142857144,4.285714285714286,6.714285714285714,4.142857142857143,2.857142857142857,2.857142857142857,2.0,1.0
Conde,0.0,0.0,0.0,0.14285714285714285,1.0,1.5714285714285714,1.0,5.142857142857143,2.4285714285714284,5.0,7.142857142857143,7.714285714285714,12.0,15.142857142857142,8.857142857142858,12.285714285714286,6.0,7.571428571428571,4.428571428571429,3.0,6.714285714285714,2.2857142857142856
Capim,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,2.142857142857143,2.142857142857143,1.4285714285714286,2.7142857142857144,1.2857142857142858,3.5714285714285716,0.5714285714285714,3.7142857142857144,0.42857142857142855,1.0,0.5714285714285714,0.42857142857142855,0.7142857142857143,0.0,0.42857142857142855
Itatuba,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.4285714285714286,4.142857142857143,1.7142857142857142,3.142857142857143,1.4285714285714286,2.7142857142857144,4.571428571428571,5.142857142857143,7.428571428571429,3.142857142857143,4.142857142857143,3.7142857142857144,2.857142857142857,1.8571428571428572,1.0
Matinhas,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,1.1428571428571428,1.0,1.2857142857142858,0.42857142857142855,0.5714285714285714,1.2857142857142858,1.0,0.8571428571428571,1.4285714285714286,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0
São José do Brejo do Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.14285714285714285
Brejo do Cruz,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.42857142857142855,0.0,0.5714285714285714,1.8571428571428572,3.7142857142857144,3.5714285714285716,4.571428571428571,6.0,3.5714285714285716,4.142857142857143,7.571428571428571,7.0,7.0,5.285714285714286,4.0
São Domingos do Cariri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,1.2857142857142858,1.7142857142857142,1.0,1.1428571428571428,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.7142857142857143,1.0
Riachão do Poço,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,1.1428571428571428,0.42857142857142855,0.8571428571428571,1.4285714285714286,1.0,2.5714285714285716,1.4285714285714286,1.7142857142857142,1.0,0.5714285714285714,0.14285714285714285,0.2857142857142857
Princesa Isabel,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,1.0,0.7142857142857143,1.1428571428571428,1.4285714285714286,0.42857142857142855,0.7142857142857143,0.42857142857142855,1.5714285714285714,0.42857142857142855,1.0,1.4285714285714286,1.1428571428571428,0.42857142857142855
Cabaceiras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.14285714285714285,0.7142857142857143,2.142857142857143,2.5714285714285716,0.7142857142857143,0.7142857142857143,0.14285714285714285,0.2857142857142857,0.7142857142857143
Diamante,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.7142857142857143,6.0,8.428571428571429,7.571428571428571,8.0,3.857142857142857
Areia de Baraúnas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0
Nova Olinda,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.0,0.0,0.0
Paulista,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,1.5714285714285714,0.7142857142857143,2.2857142857142856,2.4285714285714284,0.7142857142857143,1.0,0.2857142857142857,1.5714285714285714,2.0,6.714285714285714,4.571428571428571,5.428571428571429,1.2857142857142858,5.857142857142857
São Miguel de Taipu,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.7142857142857143,0.8571428571428571,1.7142857142857142,3.142857142857143,1.1428571428571428,1.1428571428571428,0.42857142857142855,1.0,1.8571428571428572,2.2857142857142856,0.7142857142857143,1.4285714285714286,2.142857142857143,0.42857142857142855,0.14285714285714285
Frei Martinho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,1.4285714285714286
Curral de Cima,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.0,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.42857142857142855
Aroeiras,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,1.1428571428571428,1.0,1.7142857142857142,2.2857142857142856,2.7142857142857144,1.0,2.5714285714285716,1.5714285714285714,3.4285714285714284,2.857142857142857,2.5714285714285716,3.142857142857143,2.0,0.5714285714285714,0.8571428571428571
Tenório,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.7142857142857143,0.5714285714285714,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,1.4285714285714286,0.8571428571428571,0.0
Pedras de Fogo,0.0,0.0,0.0,0.0,0.7142857142857143,1.4285714285714286,3.2857142857142856,8.571428571428571,13.0,17.142857142857142,34.57142857142857,7.714285714285714,31.857142857142858,20.428571428571427,10.428571428571429,10.428571428571429,5.714285714285714,7.0,3.4285714285714284,4.857142857142857,2.4285714285714284,1.7142857142857142
Lagoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0
Sossêgo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0
Salgadinho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.2857142857142858,0.5714285714285714,0.42857142857142855,0.0,0.2857142857142857
Catolé do Rocha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,2.857142857142857,4.0,1.7142857142857142,3.5714285714285716,4.571428571428571,5.285714285714286,1.1428571428571428,4.0,3.142857142857143,2.142857142857143,6.571428571428571,5.0,6.428571428571429,4.857142857142857
Jacaraú,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.0,1.2857142857142858,2.5714285714285716,2.2857142857142856,6.571428571428571,3.7142857142857144,4.0,4.714285714285714,4.714285714285714,6.285714285714286,4.0,0.5714285714285714,0.2857142857142857,0.42857142857142855
Sousa,0.14285714285714285,0.0,0.0,0.14285714285714285,1.4285714285714286,1.0,4.857142857142857,6.714285714285714,7.428571428571429,12.714285714285714,15.571428571428571,5.0,10.428571428571429,16.714285714285715,8.0,29.428571428571427,13.714285714285714,24.0,33.857142857142854,17.142857142857142,12.142857142857142,14.0
Pocinhos,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.7142857142857143,0.5714285714285714,0.7142857142857143,1.8571428571428572,2.5714285714285716,1.5714285714285714,1.2857142857142858,1.4285714285714286,2.4285714285714284,2.142857142857143,3.142857142857143,1.7142857142857142,3.142857142857143,2.857142857142857
Natuba,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.7142857142857143,0.42857142857142855,0.5714285714285714,0.8571428571428571,1.8571428571428572,1.5714285714285714,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,1.1428571428571428,0.5714285714285714,0.0
Dona Inês,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,2.2857142857142856,1.2857142857142858,2.2857142857142856,4.428571428571429,0.42857142857142855,0.7142857142857143,0.0,0.0,1.2857142857142858
São Mamede,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.5714285714285714,-0.2857142857142857,0.0,0.8571428571428571,0.42857142857142855
Pilõezinhos,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,1.1428571428571428,5.142857142857143,2.4285714285714284,2.7142857142857144,1.7142857142857142,2.142857142857143,6.285714285714286,2.142857142857143,2.4285714285714284,1.8571428571428572,0.8571428571428571,2.7142857142857144,2.142857142857143,3.142857142857143,4.285714285714286
Uiraúna,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,0.5714285714285714,1.0,0.42857142857142855,1.0,0.42857142857142855,0.42857142857142855,1.1428571428571428,1.4285714285714286,3.142857142857143,3.857142857142857,4.142857142857143,4.142857142857143
Itabaiana,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.8571428571428572,4.142857142857143,14.0,15.0,17.571428571428573,4.142857142857143,15.857142857142858,13.285714285714286,24.285714285714285,14.857142857142858,8.857142857142858,5.142857142857143,5.714285714285714,3.5714285714285716,2.2857142857142856,2.4285714285714284
Gurinhém,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,1.4285714285714286,2.142857142857143,3.4285714285714284,3.5714285714285716,2.7142857142857144,5.428571428571429,8.571428571428571,4.142857142857143,10.285714285714286,8.428571428571429,5.428571428571429,1.7142857142857142,2.5714285714285716,1.0,0.8571428571428571
Aparecida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.42857142857142855,1.1428571428571428,1.1428571428571428,1.0,0.7142857142857143,1.2857142857142858,1.0,1.2857142857142858,0.5714285714285714,1.5714285714285714,0.2857142857142857
Maturéia,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.0,0.0,0.42857142857142855,0.7142857142857143,1.0,1.1428571428571428,1.0
São José da Lagoa Tapada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,-0.14285714285714285,1.7142857142857142,1.0,0.7142857142857143,1.2857142857142858,0.42857142857142855,0.5714285714285714,0.2857142857142857
São José de Espinharas,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.8571428571428571,1.2857142857142858,2.2857142857142856,1.5714285714285714,1.1428571428571428
Solânea,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7142857142857143,5.285714285714286,4.714285714285714,3.2857142857142856,1.2857142857142858,3.4285714285714284,4.857142857142857,3.0,5.0,5.142857142857143,7.0,12.142857142857142,10.714285714285714,10.857142857142858,13.857142857142858
São José de Princesa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,-0.14285714285714285,0.0,0.14285714285714285,0.0
Imaculada,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,1.4285714285714286,0.2857142857142857,1.1428571428571428,0.7142857142857143,0.0,1.5714285714285714,0.2857142857142857,1.2857142857142858
Taperoá,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,1.5714285714285714,0.8571428571428571,1.0,1.1428571428571428,0.14285714285714285,0.2857142857142857,0.0,0.7142857142857143,1.2857142857142858,0.0,0.2857142857142857,0.8571428571428571,0.8571428571428571,0.2857142857142857,0.42857142857142855,3.2857142857142856,0.8571428571428571
São Bentinho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.0,0.5714285714285714,1.2857142857142858,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.2857142857142857,2.7142857142857144,1.1428571428571428
Araçagi,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.42857142857142855,3.2857142857142856,-0.7142857142857143,3.0,7.857142857142857,2.142857142857143,12.714285714285714,13.0,4.714285714285714,10.428571428571429,2.7142857142857144,4.714285714285714,2.7142857142857144,1.4285714285714286,1.7142857142857142,0.5714285714285714
Alagoa Nova,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.7142857142857143,1.7142857142857142,4.428571428571429,4.428571428571429,3.857142857142857,5.285714285714286,3.2857142857142856,3.857142857142857,3.4285714285714284,2.142857142857143,1.4285714285714286,2.0,1.1428571428571428,1.5714285714285714,2.5714285714285716
Casserengue,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.8571428571428571,1.7142857142857142,3.857142857142857,3.857142857142857,2.857142857142857,4.285714285714286,3.142857142857143,3.2857142857142856,2.0,3.5714285714285716,3.0,6.142857142857143,8.714285714285714,1.2857142857142858
Fagundes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.8571428571428571,1.1428571428571428,1.8571428571428572,1.4285714285714286,1.4285714285714286,1.1428571428571428,1.5714285714285714,0.7142857142857143,1.2857142857142858,1.8571428571428572,0.7142857142857143,0.14285714285714285
Catingueira,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857
Igaracy,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0
Sapé,0.0,0.0,0.14285714285714285,1.0,2.2857142857142856,4.428571428571429,6.0,4.142857142857143,8.285714285714286,12.857142857142858,4.0,8.857142857142858,11.428571428571429,11.142857142857142,14.857142857142858,10.142857142857142,13.285714285714286,12.428571428571429,6.0,11.428571428571429,12.0,2.142857142857143
Coxixola,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,0.0,0.5714285714285714,0.0,0.5714285714285714,1.2857142857142858,0.5714285714285714,0.14285714285714285,0.14285714285714285
Riachão do Bacamarte,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,3.7142857142857144,4.714285714285714,6.857142857142857,3.4285714285714284,1.4285714285714286,2.2857142857142856,3.7142857142857144,0.5714285714285714,1.0,0.7142857142857143,1.1428571428571428,1.2857142857142858,0.42857142857142855,0.5714285714285714,0.8571428571428571
Barra de São Miguel,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,1.5714285714285714,1.8571428571428572,0.5714285714285714,0.5714285714285714,1.0,0.7142857142857143,0.5714285714285714
Esperança,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.5714285714285714,1.7142857142857142,4.571428571428571,2.7142857142857144,8.714285714285714,5.571428571428571,7.142857142857143,5.714285714285714,6.285714285714286,5.285714285714286,4.0,4.0,2.7142857142857144,4.428571428571429,3.2857142857142856,4.285714285714286
Puxinanã,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,3.142857142857143,3.7142857142857144,4.571428571428571,2.4285714285714284,7.285714285714286,5.142857142857143,2.142857142857143,2.142857142857143,1.1428571428571428,3.0,0.7142857142857143,1.5714285714285714,2.0,0.7142857142857143
Santana de Mangueira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.5714285714285714
Pitimbu,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.4285714285714286,5.857142857142857,1.5714285714285714,8.571428571428571,15.571428571428571,16.428571428571427,11.428571428571429,8.428571428571429,5.571428571428571,2.7142857142857144,2.2857142857142856,1.1428571428571428,0.42857142857142855,0.7142857142857143,4.285714285714286,0.8571428571428571
Cajazeirinhas,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,1.2857142857142858,0.8571428571428571,0.42857142857142855,0.2857142857142857,1.1428571428571428,0.2857142857142857
Pombal,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.5714285714285714,1.0,3.7142857142857144,4.857142857142857,2.2857142857142856,2.142857142857143,4.571428571428571,2.5714285714285716,2.7142857142857144,5.142857142857143,8.571428571428571,9.285714285714286,9.0,10.857142857142858,6.428571428571429,7.857142857142857
Caiçara,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.7142857142857143,1.2857142857142858,1.0,2.4285714285714284,3.0,9.142857142857142,13.571428571428571,8.285714285714286,4.857142857142857,4.714285714285714,3.142857142857143,1.8571428571428572,3.5714285714285716,2.7142857142857144,1.7142857142857142
Cacimba de Dentro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,2.7142857142857144,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.5714285714285714,1.4285714285714286,1.5714285714285714,5.285714285714286,5.714285714285714,6.142857142857143,6.285714285714286,4.285714285714286,1.4285714285714286,5.571428571428571
Gado Bravo,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.4285714285714286,1.2857142857142858,2.0,1.8571428571428572,0.2857142857142857,0.7142857142857143,1.4285714285714286,1.5714285714285714,0.14285714285714285,0.42857142857142855,1.7142857142857142,-0.14285714285714285,0.14285714285714285,0.42857142857142855,0.7142857142857143
Ingá,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.2857142857142858,3.142857142857143,8.571428571428571,8.428571428571429,3.857142857142857,13.142857142857142,15.714285714285714,4.285714285714286,31.714285714285715,7.0,35.57142857142857,19.428571428571427,7.857142857142857,10.142857142857142,15.714285714285714
Mataraca,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,1.2857142857142858,1.8571428571428572,1.0,1.7142857142857142,3.142857142857143,2.4285714285714284,0.8571428571428571,4.714285714285714,0.7142857142857143,2.7142857142857144,0.7142857142857143,1.0,1.4285714285714286,6.0,0.5714285714285714
Boqueirão,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,1.0,3.0,3.857142857142857,1.8571428571428572,2.0,7.571428571428571,3.0,7.0,6.714285714285714,4.714285714285714,4.142857142857143,3.142857142857143,3.5714285714285716,1.2857142857142858
Montadas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,1.1428571428571428,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.7142857142857143,0.2857142857142857
Livramento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,-0.14285714285714285,0.0,1.0,3.142857142857143,1.8571428571428572,0.42857142857142855,1.4285714285714286,1.1428571428571428,1.4285714285714286,1.0,1.1428571428571428,1.5714285714285714,0.8571428571428571
São João do Rio do Peixe,0.0,0.0,0.14285714285714285,0.0,0.5714285714285714,0.14285714285714285,0.0,0.0,0.14285714285714285,0.8571428571428571,1.4285714285714286,0.7142857142857143,0.14285714285714285,2.7142857142857144,6.0,3.7142857142857144,4.428571428571429,5.142857142857143,5.0,3.5714285714285716,2.857142857142857,4.142857142857143
Patos,0.14285714285714285,0.0,0.42857142857142855,0.5714285714285714,1.2857142857142858,3.2857142857142856,19.142857142857142,28.571428571428573,14.857142857142858,29.857142857142858,25.571428571428573,12.0,33.857142857142854,42.42857142857143,66.85714285714286,22.428571428571427,26.571428571428573,31.714285714285715,41.57142857142857,52.142857142857146,37.142857142857146,18.0
